,time,event,type,channel_x,parameter1,parameter2,parameterMetaSystem,track_x,length,track_y,channel_y,note,notename,velocity
750,40696.0,Note On,0,0.0,65.0,97.0,0,2,412.0,2.0,0.0,65.0,f',97.0
751,40696.0,Note On,0,0.0,65.0,97.0,0,2,396.0,5.0,3.0,65.0,f',64.0
752,40704.0,Note Off,0,0.0,60.0,76.0,0,2,660.0,3.0,1.0,38.0,D,64.0
753,40704.0,Note Off,0,0.0,60.0,76.0,0,2,180.0,11.0,9.0,37.0,C#,82.0
754,40704.0,Note Off,0,0.0,69.0,99.0,0,2,660.0,3.0,1.0,38.0,D,64.0
755,40704.0,Note Off,0,0.0,69.0,99.0,0,2,180.0,11.0,9.0,37.0,C#,82.0
756,40896.0,Note On,0,0.0,53.0,79.0,0,2,520.0,2.0,0.0,53.0,f,79.0
757,40904.0,Note Off,0,0.0,58.0,91.0,0,2,,,,,,
758,41080.0,Note On,0,0.0,58.0,74.0,0,2,372.0,2.0,0.0,58.0,a#,74.0
759,41108.0,Note Off,0,0.0,65.0,97.0,0,2,,,,,,
760,41272.0,Note On,0,0.0,65.0,83.0,0,2,184.0,2.0,0.0,65.0,f',83.0
761,41416.0,Note Off,0,0.0,53.0,79.0,0,2,,,,,,
762,41420.0,Note Off,0,0.0,38.0,92.0,0,2,,,,,,
763,41452.0,Note Off,0,0.0,58.0,74.0,0,2,,,,,,
764,41456.0,Note Off,0,0.0,65.0,83.0,0,2,,,,,,
765,41468.0,Note On,0,0.0,39.0,94.0,0,2,692.0,2.0,0.0,39.0,D#,94.0
766,41472.0,Note On,0,0.0,65.0,83.0,0,2,328.0,2.0,0.0,65.0,f',83.0
767,41472.0,Note On,0,0.0,65.0,83.0,0,2,300.0,2.0,0.0,69.0,a',96.0
768,41472.0,Note On,0,0.0,65.0,83.0,0,2,688.0,3.0,1.0,39.0,D#,64.0
769,41472.0,Note On,0,0.0,65.0,83.0,0,2,96.0,12.0,10.0,36.0,C,78.0
770,41472.0,Note On,0,0.0,69.0,96.0,0,2,328.0,2.0,0.0,65.0,f',83.0
771,41472.0,Note On,0,0.0,69.0,96.0,0,2,300.0,2.0,0.0,69.0,a',96.0
772,41472.0,Note On,0,0.0,69.0,96.0,0,2,688.0,3.0,1.0,39.0,D#,64.0
773,41472.0,Note On,0,0.0,69.0,96.0,0,2,96.0,12.0,10.0,36.0,C,78.0
774,41660.0,Note On,0,0.0,58.0,58.0,0,2,276.0,2.0,0.0,58.0,a#,58.0
775,41772.0,Note Off,0,0.0,69.0,96.0,0,2,,,,,,
776,41800.0,Note Off,0,0.0,65.0,83.0,0,2,,,,,,
777,41844.0,Note On,0,0.0,70.0,83.0,0,2,576.0,2.0,0.0,70.0,a#',83.0
778,41936.0,Note Off,0,0.0,58.0,58.0,0,2,,,,,,
779,42036.0,Note On,0,0.0,65.0,94.0,0,2,392.0,2.0,0.0,65.0,f',94.0
780,42160.0,Note Off,0,0.0,39.0,94.0,0,2,,,,,,
781,42228.0,Note On,0,0.0,38.0,83.0,0,2,776.0,2.0,0.0,38.0,D,83.0
782,42412.0,Note On,0,0.0,58.0,62.0,0,2,228.0,2.0,0.0,58.0,a#,62.0
783,42420.0,Note Off,0,0.0,70.0,83.0,0,2,,,,,,
784,42428.0,Note Off,0,0.0,65.0,94.0,0,2,,,,,,
785,42604.0,Note On,0,0.0,65.0,91.0,0,2,420.0,2.0,0.0,65.0,f',91.0
786,42640.0,Note Off,0,0.0,58.0,62.0,0,2,,,,,,
787,42792.0,Note On,0,0.0,58.0,58.0,0,2,188.0,2.0,0.0,58.0,a#,58.0
788,42980.0,Note Off,0,0.0,58.0,58.0,0,2,3108.0,4.0,2.0,70.0,a#',41.0
789,42992.0,Note On,0,0.0,43.0,83.0,0,2,792.0,2.0,0.0,43.0,G,83.0
790,43004.0,Note Off,0,0.0,38.0,83.0,0,2,728.0,2.0,0.0,58.0,a#,86.0
791,43004.0,Note Off,0,0.0,38.0,83.0,0,2,628.0,2.0,0.0,62.0,d',93.0
792,43004.0,Note On,0,0.0,58.0,86.0,0,2,728.0,2.0,0.0,58.0,a#,86.0
793,43004.0,Note On,0,0.0,58.0,86.0,0,2,628.0,2.0,0.0,62.0,d',93.0
794,43004.0,Note On,0,0.0,62.0,93.0,0,2,728.0,2.0,0.0,58.0,a#,86.0
795,43004.0,Note On,0,0.0,62.0,93.0,0,2,628.0,2.0,0.0,62.0,d',93.0
796,43024.0,Note Off,0,0.0,65.0,91.0,0,2,,,,,,
797,43580.0,Note On,0,0.0,53.0,74.0,0,2,208.0,2.0,0.0,53.0,f,74.0
798,43632.0,Note Off,0,0.0,62.0,93.0,0,2,,,,,,
799,43732.0,Note Off,0,0.0,58.0,86.0,0,2,,,,,,
800,43772.0,Note On,0,0.0,40.0,92.0,0,2,580.0,2.0,0.0,40.0,E,92.0
801,43776.0,Note On,0,0.0,55.0,78.0,0,2,740.0,2.0,0.0,55.0,g,78.0
802,43776.0,Note On,0,0.0,55.0,78.0,0,2,792.0,2.0,0.0,60.0,c',83.0
803,43776.0,Note On,0,0.0,55.0,78.0,0,2,556.0,3.0,1.0,28.0,"E,",64.0
804,43776.0,Note On,0,0.0,55.0,78.0,0,2,180.0,11.0,9.0,37.0,C#,82.0
805,43776.0,Note On,0,0.0,60.0,83.0,0,2,740.0,2.0,0.0,55.0,g,78.0
806,43776.0,Note On,0,0.0,60.0,83.0,0,2,792.0,2.0,0.0,60.0,c',83.0
807,43776.0,Note On,0,0.0,60.0,83.0,0,2,556.0,3.0,1.0,28.0,"E,",64.0
808,43776.0,Note On,0,0.0,60.0,83.0,0,2,180.0,11.0,9.0,37.0,C#,82.0
809,43784.0,Note Off,0,0.0,43.0,83.0,0,2,,,,,,
810,43788.0,Note Off,0,0.0,53.0,74.0,0,2,,,,,,
811,44160.0,Note On,0,0.0,52.0,83.0,0,2,364.0,2.0,0.0,52.0,e,83.0
812,44352.0,Note Off,0,0.0,40.0,92.0,0,2,160.0,2.0,0.0,40.0,E,82.0
813,44352.0,Note Off,0,0.0,40.0,92.0,0,2,160.0,3.0,1.0,28.0,"E,",56.0
814,44352.0,Note Off,0,0.0,40.0,92.0,0,2,96.0,12.0,10.0,36.0,C,55.0
815,44352.0,Note On,0,0.0,40.0,82.0,0,2,160.0,2.0,0.0,40.0,E,82.0
816,44352.0,Note On,0,0.0,40.0,82.0,0,2,160.0,3.0,1.0,28.0,"E,",56.0
817,44352.0,Note On,0,0.0,40.0,82.0,0,2,96.0,12.0,10.0,36.0,C,55.0
818,44512.0,Note Off,0,0.0,40.0,82.0,0,2,,,,,,
819,44516.0,Note Off,0,0.0,55.0,78.0,0,2,,,,,,
820,44524.0,Note Off,0,0.0,52.0,83.0,0,2,,,,,,
821,44536.0,Note On,0,0.0,58.0,91.0,0,2,948.0,2.0,0.0,41.0,F,101.0
822,44536.0,Note On,0,0.0,58.0,91.0,0,2,552.0,2.0,0.0,51.0,d#,70.0
823,44536.0,Note On,0,0.0,58.0,91.0,0,2,212.0,2.0,0.0,58.0,a#,91.0
824,44536.0,Note On,0,0.0,41.0,101.0,0,2,948.0,2.0,0.0,41.0,F,101.0
825,44536.0,Note On,0,0.0,41.0,101.0,0,2,552.0,2.0,0.0,51.0,d#,70.0
826,44536.0,Note On,0,0.0,41.0,101.0,0,2,212.0,2.0,0.0,58.0,a#,91.0
827,44536.0,Note On,0,0.0,51.0,70.0,0,2,948.0,2.0,0.0,41.0,F,101.0
828,44536.0,Note On,0,0.0,51.0,70.0,0,2,552.0,2.0,0.0,51.0,d#,70.0
829,44536.0,Note On,0,0.0,51.0,70.0,0,2,212.0,2.0,0.0,58.0,a#,91.0
830,44568.0,Note Off,0,0.0,60.0,83.0,0,2,,,,,,
831,44724.0,Note On,0,0.0,53.0,74.0,0,2,332.0,2.0,0.0,53.0,f,74.0
832,44748.0,Note Off,0,0.0,58.0,91.0,0,2,,,,,,
833,44912.0,Note On,0,0.0,60.0,72.0,0,2,172.0,2.0,0.0,60.0,c',72.0
834,45056.0,Note Off,0,0.0,53.0,74.0,0,2,,,,,,
835,45084.0,Note Off,0,0.0,60.0,72.0,0,2,,,,,,
836,45088.0,Note Off,0,0.0,51.0,70.0,0,2,44.0,7.0,5.0,60.0,c',58.0
837,45108.0,Note On,0,0.0,62.0,74.0,0,2,152.0,2.0,0.0,62.0,d',74.0
838,45112.0,Note On,0,0.0,53.0,74.0,0,2,168.0,2.0,0.0,53.0,f,74.0
839,45112.0,Note On,0,0.0,53.0,74.0,0,2,52.0,7.0,5.0,58.0,a#,52.0
840,45260.0,Note Off,0,0.0,62.0,74.0,0,2,32.0,7.0,5.0,51.0,d#,44.0
841,45280.0,Note Off,0,0.0,53.0,74.0,0,2,,,,,,
842,45304.0,Note On,0,0.0,63.0,89.0,0,2,364.0,2.0,0.0,63.0,d#',89.0
843,45308.0,Note On,0,0.0,55.0,98.0,0,2,344.0,2.0,0.0,55.0,g,98.0
844,45308.0,Note On,0,0.0,55.0,98.0,0,2,64.0,7.0,5.0,55.0,g,55.0
845,45484.0,Note Off,0,0.0,41.0,101.0,0,2,,,,,,
846,45496.0,Note On,0,0.0,36.0,83.0,0,2,184.0,2.0,0.0,36.0,C,83.0
847,45652.0,Note Off,0,0.0,55.0,98.0,0,2,,,,,,
848,45668.0,Note Off,0,0.0,63.0,89.0,0,2,,,,,,
849,45680.0,Note Off,0,0.0,36.0,83.0,0,2,56.0,7.0,5.0,69.0,a',64.0
850,45688.0,Note On,0,0.0,39.0,83.0,0,2,200.0,2.0,0.0,39.0,D#,83.0
851,45692.0,Note On,0,0.0,58.0,92.0,0,2,352.0,2.0,0.0,58.0,a#,92.0
852,45700.0,Note On,0,0.0,67.0,95.0,0,2,360.0,2.0,0.0,67.0,g',95.0
853,45868.0,Note On,0,0.0,36.0,83.0,0,2,212.0,2.0,0.0,36.0,C,83.0
854,45888.0,Note Off,0,0.0,39.0,83.0,0,2,168.0,3.0,1.0,24.0,"C,",64.0
855,46044.0,Note Off,0,0.0,58.0,92.0,0,2,,,,,,
856,46060.0,Note Off,0,0.0,67.0,95.0,0,2,,,,,,
857,46080.0,Note Off,0,0.0,36.0,83.0,0,2,312.0,2.0,0.0,57.0,a,92.0
858,46080.0,Note Off,0,0.0,36.0,83.0,0,2,340.0,2.0,0.0,65.0,f',95.0
859,46080.0,Note Off,0,0.0,36.0,83.0,0,2,588.0,3.0,1.0,29.0,"F,",64.0
860,46080.0,Note Off,0,0.0,36.0,83.0,0,2,1540.0,4.0,2.0,69.0,a',52.0
861,46080.0,Note Off,0,0.0,36.0,83.0,0,2,168.0,9.0,7.0,89.0,f''',66.0
862,46080.0,Note Off,0,0.0,36.0,83.0,0,2,48.0,11.0,9.0,55.0,g,38.0
863,46080.0,Note Off,0,0.0,36.0,83.0,0,2,48.0,11.0,9.0,59.0,b,64.0
864,46080.0,Note Off,0,0.0,36.0,83.0,0,2,112.0,11.0,9.0,70.0,a#',69.0
865,46080.0,Note Off,0,0.0,36.0,83.0,0,2,96.0,12.0,10.0,36.0,C,78.0
866,46080.0,Note On,0,0.0,57.0,92.0,0,2,312.0,2.0,0.0,57.0,a,92.0
867,46080.0,Note On,0,0.0,57.0,92.0,0,2,340.0,2.0,0.0,65.0,f',95.0
868,46080.0,Note On,0,0.0,57.0,92.0,0,2,588.0,3.0,1.0,29.0,"F,",64.0
869,46080.0,Note On,0,0.0,57.0,92.0,0,2,1540.0,4.0,2.0,69.0,a',52.0
870,46080.0,Note On,0,0.0,57.0,92.0,0,2,168.0,9.0,7.0,89.0,f''',66.0
871,46080.0,Note On,0,0.0,57.0,92.0,0,2,48.0,11.0,9.0,55.0,g,38.0
872,46080.0,Note On,0,0.0,57.0,92.0,0,2,48.0,11.0,9.0,59.0,b,64.0
873,46080.0,Note On,0,0.0,57.0,92.0,0,2,112.0,11.0,9.0,70.0,a#',69.0
874,46080.0,Note On,0,0.0,57.0,92.0,0,2,96.0,12.0,10.0,36.0,C,78.0
875,46080.0,Note On,0,0.0,65.0,95.0,0,2,312.0,2.0,0.0,57.0,a,92.0
876,46080.0,Note On,0,0.0,65.0,95.0,0,2,340.0,2.0,0.0,65.0,f',95.0
877,46080.0,Note On,0,0.0,65.0,95.0,0,2,588.0,3.0,1.0,29.0,"F,",64.0
878,46080.0,Note On,0,0.0,65.0,95.0,0,2,1540.0,4.0,2.0,69.0,a',52.0
879,46080.0,Note On,0,0.0,65.0,95.0,0,2,168.0,9.0,7.0,89.0,f''',66.0
880,46080.0,Note On,0,0.0,65.0,95.0,0,2,48.0,11.0,9.0,55.0,g,38.0
881,46080.0,Note On,0,0.0,65.0,95.0,0,2,48.0,11.0,9.0,59.0,b,64.0
882,46080.0,Note On,0,0.0,65.0,95.0,0,2,112.0,11.0,9.0,70.0,a#',69.0
883,46080.0,Note On,0,0.0,65.0,95.0,0,2,96.0,12.0,10.0,36.0,C,78.0
884,46084.0,Note On,0,0.0,41.0,95.0,0,2,556.0,2.0,0.0,41.0,F,95.0
885,46392.0,Note Off,0,0.0,57.0,92.0,0,2,,,,,,
886,46420.0,Note Off,0,0.0,65.0,95.0,0,2,,,,,,
887,46464.0,Note On,0,0.0,57.0,66.0,0,2,192.0,2.0,0.0,57.0,a,66.0
888,46464.0,Note On,0,0.0,57.0,66.0,0,2,112.0,11.0,9.0,70.0,a#',52.0
889,46468.0,Note On,0,0.0,60.0,66.0,0,2,196.0,2.0,0.0,60.0,c',66.0
890,46640.0,Note Off,0,0.0,41.0,95.0,0,2,,,,,,
891,46644.0,Note On,0,0.0,43.0,83.0,0,2,216.0,2.0,0.0,43.0,G,83.0
892,46644.0,Note On,0,0.0,43.0,83.0,0,2,144.0,2.0,0.0,53.0,f,70.0
893,46644.0,Note On,0,0.0,53.0,70.0,0,2,216.0,2.0,0.0,43.0,G,83.0
894,46644.0,Note On,0,0.0,53.0,70.0,0,2,144.0,2.0,0.0,53.0,f,70.0
895,46656.0,Note Off,0,0.0,57.0,66.0,0,2,188.0,3.0,1.0,31.0,"G,",64.0
896,46656.0,Note Off,0,0.0,57.0,66.0,0,2,220.0,11.0,9.0,70.0,a#',32.0
897,46664.0,Note Off,0,0.0,60.0,66.0,0,2,,,,,,
898,46788.0,Note Off,0,0.0,53.0,70.0,0,2,,,,,,
899,46840.0,Note On,0,0.0,45.0,101.0,0,2,748.0,2.0,0.0,45.0,A,101.0
900,46840.0,Note On,0,0.0,45.0,101.0,0,2,784.0,4.0,2.0,72.0,c'',52.0
901,46840.0,Note On,0,0.0,45.0,101.0,0,2,272.0,9.0,7.0,81.0,a'',43.0
902,46848.0,Note On,0,0.0,57.0,92.0,0,2,360.0,2.0,0.0,57.0,a,92.0
903,46848.0,Note On,0,0.0,57.0,92.0,0,2,724.0,3.0,1.0,33.0,"A,",64.0
904,46848.0,Note On,0,0.0,57.0,92.0,0,2,180.0,11.0,9.0,37.0,C#,82.0
905,46852.0,Note On,0,0.0,60.0,83.0,0,2,356.0,2.0,0.0,60.0,c',83.0
906,46860.0,Note Off,0,0.0,43.0,83.0,0,2,,,,,,
907,47208.0,Note Off,0,0.0,60.0,83.0,0,2,,,,,,
908,47208.0,Note Off,0,0.0,57.0,92.0,0,2,,,,,,
909,47220.0,Note On,0,0.0,60.0,92.0,0,2,380.0,2.0,0.0,60.0,c',92.0
910,47224.0,Note On,0,0.0,63.0,74.0,0,2,376.0,2.0,0.0,63.0,d#',74.0
911,47420.0,Note On,0,0.0,53.0,66.0,0,2,164.0,2.0,0.0,53.0,f,66.0
912,47584.0,Note Off,0,0.0,53.0,66.0,0,2,,,,,,
913,47588.0,Note Off,0,0.0,45.0,101.0,0,2,,,,,,
914,47600.0,Note Off,0,0.0,63.0,74.0,0,2,784.0,4.0,2.0,74.0,d'',52.0
915,47600.0,Note Off,0,0.0,60.0,92.0,0,2,784.0,4.0,2.0,74.0,d'',52.0
916,47604.0,Note On,0,0.0,62.0,92.0,0,2,332.0,2.0,0.0,62.0,d',92.0
917,47608.0,Note On,0,0.0,46.0,92.0,0,2,520.0,2.0,0.0,46.0,A#,92.0
918,47608.0,Note On,0,0.0,46.0,92.0,0,2,560.0,2.0,0.0,58.0,a#,83.0
919,47608.0,Note On,0,0.0,58.0,83.0,0,2,520.0,2.0,0.0,46.0,A#,92.0
920,47608.0,Note On,0,0.0,58.0,83.0,0,2,560.0,2.0,0.0,58.0,a#,83.0
921,47792.0,Note On,0,0.0,53.0,62.0,0,2,572.0,2.0,0.0,53.0,f,62.0
922,47936.0,Note Off,0,0.0,62.0,92.0,0,2,,,,,,
923,47988.0,Note On,0,0.0,62.0,83.0,0,2,392.0,2.0,0.0,62.0,d',83.0
924,48128.0,Note Off,0,0.0,46.0,92.0,0,2,,,,,,
925,48168.0,Note Off,0,0.0,58.0,83.0,0,2,,,,,,
926,48176.0,Note On,0,0.0,58.0,66.0,0,2,176.0,2.0,0.0,58.0,a#,66.0
927,48180.0,Note On,0,0.0,65.0,74.0,0,2,568.0,2.0,0.0,65.0,f',74.0
928,48180.0,Note On,0,0.0,65.0,74.0,0,2,168.0,5.0,3.0,62.0,d',73.0
929,48188.0,Note On,0,0.0,46.0,92.0,0,2,912.0,2.0,0.0,46.0,A#,92.0
930,48352.0,Note Off,0,0.0,58.0,66.0,0,2,,,,,,
931,48364.0,Note Off,0,0.0,53.0,62.0,0,2,,,,,,
932,48372.0,Note On,0,0.0,58.0,83.0,0,2,336.0,2.0,0.0,58.0,a#,83.0
933,48372.0,Note On,0,0.0,58.0,83.0,0,2,368.0,2.0,0.0,70.0,a#',94.0
934,48372.0,Note On,0,0.0,70.0,94.0,0,2,336.0,2.0,0.0,58.0,a#,83.0
935,48372.0,Note On,0,0.0,70.0,94.0,0,2,368.0,2.0,0.0,70.0,a#',94.0
936,48380.0,Note Off,0,0.0,62.0,83.0,0,2,356.0,5.0,3.0,63.0,d#',82.0
937,48708.0,Note Off,0,0.0,58.0,83.0,0,2,,,,,,
938,48740.0,Note Off,0,0.0,70.0,94.0,0,2,,,,,,
939,48748.0,Note Off,0,0.0,65.0,74.0,0,2,,,,,,
940,48764.0,Note On,0,0.0,58.0,74.0,0,2,400.0,2.0,0.0,58.0,a#,74.0
941,48764.0,Note On,0,0.0,58.0,74.0,0,2,380.0,2.0,0.0,67.0,g',92.0
942,48764.0,Note On,0,0.0,67.0,92.0,0,2,400.0,2.0,0.0,58.0,a#,74.0
943,48764.0,Note On,0,0.0,67.0,92.0,0,2,380.0,2.0,0.0,67.0,g',92.0
944,49100.0,Note Off,0,0.0,46.0,92.0,0,2,,,,,,
945,49144.0,Note Off,0,0.0,67.0,92.0,0,2,,,,,,
946,49148.0,Note On,0,0.0,65.0,98.0,0,2,216.0,2.0,0.0,57.0,a,83.0
947,49148.0,Note On,0,0.0,65.0,98.0,0,2,392.0,2.0,0.0,65.0,f',98.0
948,49148.0,Note On,0,0.0,57.0,83.0,0,2,216.0,2.0,0.0,57.0,a,83.0
949,49148.0,Note On,0,0.0,57.0,83.0,0,2,392.0,2.0,0.0,65.0,f',98.0
950,49152.0,Note On,0,0.0,41.0,91.0,0,2,536.0,2.0,0.0,41.0,F,91.0
951,49152.0,Note On,0,0.0,41.0,91.0,0,2,540.0,3.0,1.0,29.0,"F,",64.0
952,49152.0,Note On,0,0.0,41.0,91.0,0,2,732.0,4.0,2.0,77.0,f'',52.0
953,49152.0,Note On,0,0.0,41.0,91.0,0,2,112.0,11.0,9.0,70.0,a#',69.0
954,49152.0,Note On,0,0.0,41.0,91.0,0,2,96.0,12.0,10.0,36.0,C,78.0
955,49164.0,Note Off,0,0.0,58.0,74.0,0,2,,,,,,
956,49336.0,Note On,0,0.0,53.0,66.0,0,2,180.0,2.0,0.0,53.0,f,66.0
957,49364.0,Note Off,0,0.0,57.0,83.0,0,2,,,,,,
958,49516.0,Note Off,0,0.0,53.0,66.0,0,2,160.0,2.0,0.0,60.0,c',74.0
959,49516.0,Note On,0,0.0,60.0,74.0,0,2,160.0,2.0,0.0,60.0,c',74.0
960,49540.0,Note Off,0,0.0,65.0,98.0,0,2,,,,,,
961,49676.0,Note Off,0,0.0,60.0,74.0,0,2,,,,,,
962,49688.0,Note Off,0,0.0,41.0,91.0,0,2,,,,,,
963,49720.0,Note On,0,0.0,42.0,101.0,0,2,748.0,2.0,0.0,42.0,F#,101.0
964,49720.0,Note On,0,0.0,42.0,101.0,0,2,388.0,2.0,0.0,60.0,c',92.0
965,49720.0,Note On,0,0.0,42.0,101.0,0,2,380.0,2.0,0.0,63.0,d#',91.0
966,49720.0,Note On,0,0.0,42.0,101.0,0,2,576.0,5.0,3.0,63.0,d#',73.0
967,49720.0,Note On,0,0.0,60.0,92.0,0,2,748.0,2.0,0.0,42.0,F#,101.0
968,49720.0,Note On,0,0.0,60.0,92.0,0,2,388.0,2.0,0.0,60.0,c',92.0
969,49720.0,Note On,0,0.0,60.0,92.0,0,2,380.0,2.0,0.0,63.0,d#',91.0
970,49720.0,Note On,0,0.0,60.0,92.0,0,2,576.0,5.0,3.0,63.0,d#',73.0
971,49720.0,Note On,0,0.0,63.0,91.0,0,2,748.0,2.0,0.0,42.0,F#,101.0
972,49720.0,Note On,0,0.0,63.0,91.0,0,2,388.0,2.0,0.0,60.0,c',92.0
973,49720.0,Note On,0,0.0,63.0,91.0,0,2,380.0,2.0,0.0,63.0,d#',91.0
974,49720.0,Note On,0,0.0,63.0,91.0,0,2,576.0,5.0,3.0,63.0,d#',73.0
975,50100.0,Note Off,0,0.0,63.0,91.0,0,2,,,,,,
976,50108.0,Note Off,0,0.0,60.0,92.0,0,2,556.0,2.0,0.0,62.0,d',70.0
977,50108.0,Note On,0,0.0,62.0,70.0,0,2,556.0,2.0,0.0,62.0,d',70.0
978,50296.0,Note On,0,0.0,54.0,66.0,0,2,380.0,2.0,0.0,54.0,f#,66.0
979,50468.0,Note Off,0,0.0,42.0,101.0,0,2,,,,,,
980,50484.0,Note On,0,0.0,57.0,74.0,0,2,180.0,2.0,0.0,45.0,A,58.0
981,50484.0,Note On,0,0.0,57.0,74.0,0,2,184.0,2.0,0.0,57.0,a,74.0
982,50484.0,Note On,0,0.0,45.0,58.0,0,2,180.0,2.0,0.0,45.0,A,58.0
983,50484.0,Note On,0,0.0,45.0,58.0,0,2,184.0,2.0,0.0,57.0,a,74.0
984,50664.0,Note Off,0,0.0,45.0,58.0,0,2,,,,,,
985,50664.0,Note Off,0,0.0,62.0,70.0,0,2,,,,,,
986,50668.0,Note Off,0,0.0,57.0,74.0,0,2,,,,,,
987,50672.0,Note On,0,0.0,43.0,92.0,0,2,776.0,2.0,0.0,43.0,G,92.0
988,50676.0,Note Off,0,0.0,54.0,66.0,0,2,704.0,2.0,0.0,50.0,d,74.0
989,50676.0,Note On,0,0.0,50.0,74.0,0,2,704.0,2.0,0.0,50.0,d,74.0
990,50872.0,Note On,0,0.0,57.0,70.0,0,2,516.0,2.0,0.0,57.0,a,70.0
991,51056.0,Note On,0,0.0,58.0,74.0,0,2,348.0,2.0,0.0,58.0,a#,74.0
992,51380.0,Note Off,0,0.0,50.0,74.0,0,2,,,,,,
993,51388.0,Note Off,0,0.0,57.0,70.0,0,2,,,,,,
994,51404.0,Note Off,0,0.0,58.0,74.0,0,2,,,,,,
995,51440.0,Note On,0,0.0,46.0,92.0,0,2,780.0,2.0,0.0,46.0,A#,92.0
996,51440.0,Note On,0,0.0,46.0,92.0,0,2,236.0,2.0,0.0,58.0,a#,70.0
997,51440.0,Note On,0,0.0,58.0,70.0,0,2,780.0,2.0,0.0,46.0,A#,92.0
998,51440.0,Note On,0,0.0,58.0,70.0,0,2,236.0,2.0,0.0,58.0,a#,70.0
999,51444.0,Note On,0,0.0,62.0,101.0,0,2,280.0,2.0,0.0,62.0,d',101.0
1000,51448.0,Note Off,0,0.0,43.0,92.0,0,2,,,,,,
1001,51676.0,Note Off,0,0.0,58.0,70.0,0,2,,,,,,
1002,51708.0,Note On,0,0.0,60.0,74.0,0,2,212.0,2.0,0.0,60.0,c',74.0
1003,51708.0,Note On,0,0.0,60.0,74.0,0,2,308.0,2.0,0.0,63.0,d#',92.0
1004,51708.0,Note On,0,0.0,63.0,92.0,0,2,212.0,2.0,0.0,60.0,c',74.0
1005,51708.0,Note On,0,0.0,63.0,92.0,0,2,308.0,2.0,0.0,63.0,d#',92.0
1006,51724.0,Note Off,0,0.0,62.0,101.0,0,2,,,,,,
1007,51920.0,Note Off,0,0.0,60.0,74.0,0,2,,,,,,
1008,51960.0,Note On,0,0.0,62.0,83.0,0,2,220.0,2.0,0.0,62.0,d',83.0
1009,51964.0,Note On,0,0.0,65.0,97.0,0,2,260.0,2.0,0.0,65.0,f',97.0
1010,51964.0,Note On,0,0.0,65.0,97.0,0,2,200.0,5.0,3.0,65.0,f',73.0
1011,52016.0,Note Off,0,0.0,63.0,92.0,0,2,,,,,,
1012,52180.0,Note Off,0,0.0,62.0,83.0,0,2,,,,,,
1013,52216.0,Note On,0,0.0,39.0,91.0,0,2,740.0,2.0,0.0,39.0,D#,91.0
1014,52220.0,Note Off,0,0.0,46.0,92.0,0,2,200.0,2.0,0.0,60.0,c',92.0
1015,52220.0,Note Off,0,0.0,46.0,92.0,0,2,772.0,2.0,0.0,69.0,a',99.0
1016,52220.0,Note On,0,0.0,60.0,92.0,0,2,200.0,2.0,0.0,60.0,c',92.0
1017,52220.0,Note On,0,0.0,60.0,92.0,0,2,772.0,2.0,0.0,69.0,a',99.0
1018,52220.0,Note On,0,0.0,69.0,99.0,0,2,200.0,2.0,0.0,60.0,c',92.0
1019,52220.0,Note On,0,0.0,69.0,99.0,0,2,772.0,2.0,0.0,69.0,a',99.0
1020,52224.0,Note Off,0,0.0,65.0,97.0,0,2,732.0,3.0,1.0,39.0,D#,64.0
1021,52224.0,Note Off,0,0.0,65.0,97.0,0,2,112.0,11.0,9.0,70.0,a#',69.0
1022,52224.0,Note Off,0,0.0,65.0,97.0,0,2,96.0,12.0,10.0,36.0,C,78.0
1023,52404.0,Note On,0,0.0,67.0,85.0,0,2,204.0,2.0,0.0,67.0,g',85.0
1024,52420.0,Note Off,0,0.0,60.0,92.0,0,2,,,,,,
1025,52592.0,Note On,0,0.0,60.0,76.0,0,2,400.0,2.0,0.0,60.0,c',76.0
1026,52592.0,Note On,0,0.0,60.0,76.0,0,2,168.0,5.0,3.0,67.0,g',64.0
1027,52608.0,Note Off,0,0.0,67.0,85.0,0,2,212.0,4.0,2.0,79.0,g'',40.0
1028,52608.0,Note Off,0,0.0,67.0,85.0,0,2,112.0,11.0,9.0,70.0,a#',52.0
1029,52788.0,Note On,0,0.0,65.0,74.0,0,2,180.0,2.0,0.0,65.0,f',74.0
1030,52956.0,Note Off,0,0.0,39.0,91.0,0,2,,,,,,
1031,52968.0,Note Off,0,0.0,65.0,74.0,0,2,,,,,,
1032,52984.0,Note On,0,0.0,38.0,92.0,0,2,724.0,2.0,0.0,38.0,D,92.0
1033,52984.0,Note On,0,0.0,38.0,92.0,0,2,208.0,2.0,0.0,58.0,a#,91.0
1034,52984.0,Note On,0,0.0,38.0,92.0,0,2,412.0,2.0,0.0,65.0,f',97.0
1035,52984.0,Note On,0,0.0,58.0,91.0,0,2,724.0,2.0,0.0,38.0,D,92.0
1036,52984.0,Note On,0,0.0,58.0,91.0,0,2,208.0,2.0,0.0,58.0,a#,91.0
1037,52984.0,Note On,0,0.0,58.0,91.0,0,2,412.0,2.0,0.0,65.0,f',97.0
1038,52984.0,Note On,0,0.0,65.0,97.0,0,2,724.0,2.0,0.0,38.0,D,92.0
1039,52984.0,Note On,0,0.0,65.0,97.0,0,2,208.0,2.0,0.0,58.0,a#,91.0
1040,52984.0,Note On,0,0.0,65.0,97.0,0,2,412.0,2.0,0.0,65.0,f',97.0
